Node,KC
C1148926,0.000510866
C1149034,8.44E-05
C1149035,8.44E-05
C1149036,0.000168777
C1149098,0.000174293
C1149161,8.45E-05
C1149164,0.000169185
C1149182,8.44E-05
C1149183,0.000256222
C1149184,8.43E-05
C1149209,0.000685319
C1149234,8.53E-05
C1149274,8.44E-05
C1149286,0.000187282
C1149297,0.000177584
C1149306,0.001302538
C1149313,8.90E-05
C1149367,0.000276877
C1149372,0.000175062
C1149382,0.000191973
C1149384,0.000382189
C1149404,8.76E-05
C1149536,0.00017521
C1149552,0.000256063
C1149554,8.45E-05
C1149558,8.44E-05
C1149593,8.98E-05
C1149595,8.47E-05
C1149627,0.000849619
C1149632,0.000171929
C1149779,0.000170034
C1149793,0.000349881
C1149811,8.44E-05
C1149818,8.94E-05
C1149824,8.44E-05
C1149831,0.000168969
C1149836,8.48E-05
C1149846,8.43E-05
C1149880,0.000168912
C1150005,8.43E-05
C1150037,0.000424436
C1150038,0.000168874
C1150043,8.44E-05
C1150053,8.44E-05
C1150066,0.000297248
C1150075,0.000172059
C1150095,0.003091345
C1150096,0.000592854
C1150120,0.000259524
C1150129,0.000170309
C1150132,0.000450322
C1150133,0.000172524
C1150145,0.000170826
C1150149,0.000169081
C1150158,0.000424222
C1150171,9.07E-05
C1150175,9.07E-05
C1150183,8.44E-05
C1150209,8.55E-05
C1150210,0.000257594
C1150224,0.000171162
C1150239,0.000427777
C1150256,8.95E-05
C1150269,8.55E-05
C1150284,0.000169229
C1150298,0.000177107
C1150301,8.52E-05
C1150347,0.000345878
C1150423,0.000525401
C1150493,8.45E-05
C1150527,0.000253696
C1150537,0.00016877
C1150571,0.00051236
C1150587,0.00103211
C1150604,9.16E-05
C1150617,0.000173216
C1150635,0.000741886
C1150685,0.000260277
C1150946,8.65E-05
C1150952,0.000253304
C1151015,8.45E-05
C1151028,0.000177314
C1151057,8.55E-05
C1151115,0.000432975
C1151118,8.44E-05
C1151146,8.51E-05
C1151383,0.000171759
C1151384,8.44E-05
C1151515,8.94E-05
C1151518,0.000180809
C1151528,9.28E-05
C1151619,0.000770683
C1151683,8.44E-05
C1151754,0.000100902
C1151883,0.000175119
C1151928,8.50E-05
C1151945,8.43E-05
C1151995,8.48E-05
C1152016,0.000168874
C1152025,0.000102314
C1152039,8.44E-05
C1152247,0.000517095
C1152254,8.57E-05
C1152266,8.83E-05
C1152324,8.65E-05
C1152411,0.000341198
C1152412,0.00360698
C1152568,8.44E-05
C1152633,0.000872348
C1152727,0.000169064
C1152760,9.45E-05
C1152936,8.47E-05
C1152949,8.51E-05
C1153022,8.72E-05
C1153164,8.48E-05
C1153238,8.49E-05
C1153410,0.000680641
C1153415,0.001031738
C1153433,8.44E-05
C1153483,8.60E-05
C1153663,8.48E-05
C1153706,8.44E-05
C1154231,0.000168874
C1154340,8.44E-05
C1154349,0.000169625
C1154393,8.44E-05
C1154394,8.44E-05
C1154413,0.000170415
C1154450,8.73E-05
C1154474,8.45E-05
C1154578,0.000181131
C1154586,0.000173229
C1154599,0.000596779
C1154615,8.45E-05
C1154813,0.000255952
C1154956,8.43E-05
C1154978,0.000175029
C1154988,0.0008077
C1155000,0.000447721
C1155002,0.000297248
C1155003,0.000259944
C1155013,0.000854608
C1155041,9.16E-05
C1155046,0.001390137
C1155064,0.000431888
C1155065,0.002746816
C1155070,8.61E-05
C1155074,8.44E-05
C1155075,0.000341742
C1155076,8.47E-05
C1155080,0.000697629
C1155081,8.43E-05
C1155098,0.000168998
C1155229,0.004514305
C1155230,8.53E-05
C1155250,0.00026294
C1155263,0.000623359
C1155266,0.033012058
C1155281,8.94E-05
C1155299,8.69E-05
C1155328,0.01168371
C1155336,0.000268682
C1155342,0.000508683
C1155364,0.000253093
C1155494,0.000781179
C1155501,0.000260521
C1155503,8.71E-05
C1155546,8.47E-05
C1155604,0.000260094
C1155631,8.50E-05
C1155633,8.46E-05
C1155650,0.000591129
C1155661,0.000179698
C1155692,9.02E-05
C1155766,8.50E-05
C1155767,8.44E-05
C1155792,0.000170642
C1155818,8.69E-05
C1155871,8.93E-05
C1155872,0.000780265
C1155873,0.002230626
C1155874,0.001473497
C1155939,0.000179439
C1155949,8.55E-05
C1155976,0.000169895
C1155980,8.44E-05
C1155982,0.000422962
C1156002,0.000262553
C1156019,8.43E-05
C1156062,0.000168776
C1156063,8.45E-05
C1156067,0.000168976
C1156098,8.49E-05
C1156126,8.44E-05
C1156140,0.001112631
C1156141,0.000266763
C1156152,9.24E-05
C1156182,8.49E-05
C1156187,0.000338819
C1156199,0.000683258
C1156200,0.000426579
C1156205,0.000191333
C1156210,0.000431869
C1156212,8.50E-05
C1156237,8.53E-05
C1156245,0.000258861
C1156272,0.000212723
C1156273,0.000847233
C1156277,0.000170467
C1156309,0.001802508
C1156310,0.000178874
C1156455,8.43E-05
C1156511,9.04E-05
C1156523,8.46E-05
C1156530,0.000364324
C1156542,9.07E-05
C1156639,8.44E-05
C1156659,8.55E-05
C1156661,0.000169857
C1156673,0.000259176
C1156728,8.45E-05
C1156801,8.44E-05
C1156817,8.52E-05
C1156844,9.11E-05
C1156937,0.00019137
C1157079,8.44E-05
C1157150,0.000169114
C1157174,8.44E-05
C1157190,8.44E-05
C1157202,0.000181269
C1157209,0.000256642
C1157216,8.46E-05
C1157223,0.000176719
C1157241,0.000171305
C1157263,8.68E-05
C1157325,8.57E-05
C1157337,8.44E-05
C1157367,8.46E-05
C1157377,9.65E-05
C1157446,8.44E-05
C1157562,0.000169136
C1157563,8.48E-05
C1157567,8.46E-05
C1157569,0.002304889
C1157570,8.55E-05
C1157574,8.58E-05
C1157710,8.46E-05
C1157717,9.11E-05
C1157720,0.000170306
C1157731,9.07E-05
C1157788,8.47E-05
C1157980,0.000253394
C1157990,0.000521682
C1157996,0.000877301
C1158013,0.000989262
C1158044,8.46E-05
C1158208,0.000170477
C1158226,0.000185354
C1158323,0.000169138
C1158343,8.64E-05
C1158360,0.000171038
C1158366,0.000169157
C1158368,0.000277652
C1158438,8.71E-05
C1158469,8.79E-05
C1158478,8.52E-05
C1158486,9.21E-05
C1158513,0.000172139
C1158530,0.000346535
C1158535,8.53E-05
C1158716,0.000177206
C1158723,0.000176719
C1158728,0.000599254
C1158729,0.000178461
C1158744,0.000895318
C1158762,8.44E-05
C1158765,0.000170728
C1158770,0.002997645
C1158801,8.74E-05
C1158811,8.45E-05
C1158816,0.001045148
C1158817,0.001639378
C1158820,8.47E-05
C1158830,0.000171329
C1158882,0.000253717
C1158886,0.000341305
C1158917,0.000259791
C1158921,9.07E-05
C1159269,8.69E-05
C1159301,8.94E-05
C1159338,8.72E-05
C1159339,0.000440242
C1159342,0.001110491
C1159372,0.000640465
C1159387,8.44E-05
C1159423,8.43E-05
C1159432,8.45E-05
C1159433,0.000510336
C1159455,0.001933724
C1159477,8.60E-05
C1159514,0.000170021
C1159527,0.000846367
C1159571,9.16E-05
C1159576,8.52E-05
C1159591,8.52E-05
C1159620,8.54E-05
C1159649,8.51E-05
C1159655,0.000264198
C1159689,8.94E-05
C1159690,0.000254732
C1159705,8.86E-05
C1159709,0.000176053
C1159762,0.000433056
C1159772,0.000255391
C1159788,0.000516997
C1159802,9.07E-05
C1159825,0.001031146
C1159843,8.46E-05
C1159884,8.86E-05
C1159888,8.43E-05
C1159892,0.000178417
C1159909,0.000178295
C1159914,9.11E-05
C1159946,0.000431902
C1159958,9.49E-05
C1159962,0.000168874
C1159966,8.86E-05
C1159974,0.000428134
C1159978,0.000509643
C1160037,8.48E-05
C1160042,8.45E-05
C1160185,0.00025612
C1160189,8.44E-05
C1160190,8.43E-05
C1160209,0.000168709
C1160250,8.46E-05
C1160271,0.000187196
C1160323,0.000169655
C1160324,8.44E-05
C1160340,0.001037456
C1160367,0.000169623
C1160389,0.001129445
C1160401,0.00010231
C1160474,0.000180244
C1160520,0.000339592
C1160534,0.000339872
C1160577,0.000253786
C1160609,0.000174716
C1160616,9.42E-05
C1160630,8.50E-05
C1160637,0.000257407
C1160638,0.004200667
C1160649,0.000429789
C1160657,0.000697118
C1160682,8.44E-05
C1160689,8.44E-05
C1160692,0.000356584
C1160693,9.16E-05
C1160698,0.00043131
C1160700,0.002779254
C1160701,0.001124555
C1160716,0.006729322
C1160858,0.000254124
C1160927,8.95E-05
C1160964,0.000254562
C1161171,0.00025511
C1161201,0.00016949
C1165245,8.56E-05
C1166438,0.000168874
C1166607,0.001124681
C1166638,0.000175564
C1166652,0.000168776
C1166670,0.000100902
C1166682,8.44E-05
C1166683,8.44E-05
C1166689,8.57E-05
C1166748,8.47E-05
C1166757,8.47E-05
C1166795,0.000423131
C1166837,0.000596979
C1166839,8.52E-05
C1166845,0.000100902
C1166848,0.000849623
C1166859,8.69E-05
C1166939,9.24E-05
C1166950,0.000169115
C1166970,0.000254367
C1167024,0.000171149
C1167033,8.50E-05
C1167041,0.000339381
C1167059,0.000176042
C1167060,8.63E-05
C1167069,8.57E-05
C1167072,8.44E-05
C1167078,8.44E-05
C1167080,8.44E-05
C1167093,0.000173398
C1167109,8.46E-05
C1167121,0.000255577
C1167159,0.000612885
C1167179,0.001025616
C1167182,0.000342042
C1167227,8.58E-05
C1167250,0.003198279
C1167298,0.000258811
C1167304,0.000168721
C1167306,8.75E-05
C1167315,8.58E-05
C1167317,0.000177896
C1167320,8.44E-05
C1167322,0.002915149
C1167331,0.001797006
C1167395,0.009380347
C1167396,0.000264301
C1167397,8.44E-05
C1167398,0.002935324
C1167399,8.59E-05
C1167404,8.52E-05
C1167408,0.000529693
C1167519,0.001560351
C1167520,0.000102314
C1167522,8.44E-05
C1167622,0.001231284
C1167626,8.49E-05
C1167663,8.80E-05
C1167709,0.000255988
C1167721,8.76E-05
C1167752,8.56E-05
C1167782,0.000174889
C1167791,0.000253281
C1167841,0.000338073
C1167856,0.000253092
C1167870,0.000171943
C1167874,8.43E-05
C1167875,9.57E-05
C1167909,0.000171468
C1167944,0.001278624
C1167956,0.000341841
C1167994,8.95E-05
C1167996,0.000170289
C1168005,0.002429151
C1168023,8.50E-05
C1168098,0.000176259
C1168174,8.64E-05
C1168198,0.000350502
C1168250,0.000597325
C1168274,0.00017171
C1168327,0.000100902
C1168369,9.07E-05
C1168401,0.000594091
C1169989,0.000168865
C1170000,0.000700308
C1170730,0.000443022
C1171175,8.45E-05
C1171177,0.000170049
C1171179,0.000168874
C1171181,0.000255999
C1171194,0.00037369
C1171216,8.47E-05
C1171218,0.000181217
C1171257,0.001312906
C1171285,0.000978016
C1171301,8.45E-05
C1171307,0.000218339
C1171311,0.000253166
C1171312,0.000259799
C1171318,0.000510471
C1171322,0.000260065
C1171324,8.65E-05
C1171333,8.75E-05
C1171346,0.000514781
C1171347,0.000338
C1171353,8.47E-05
C1171362,0.007844912
C1171369,0.000351864
C1171720,0.000175117
C1171892,8.44E-05
C1172059,8.46E-05
C1172070,0.00077885
C1172366,0.000171758
C1172427,8.45E-05
C1172429,9.07E-05
C1172610,9.51E-05
C1172636,0.00042921
C1172734,0.000898129
C1172779,0.001147665
C1172941,8.50E-05
C1173118,8.67E-05
C1173565,8.45E-05
C1174094,0.000688293
C1174119,0.000169099
C1174250,8.44E-05
C1174318,0.000257865
C1174739,0.000106917
C1174885,0.000168822
C1174887,0.000254401
C1174937,0.000859628
C1174995,8.86E-05
C1175029,8.50E-05
C1175112,0.000257109
C1175175,0.073985601
C1175355,8.47E-05
C1175743,0.031768092
C1175754,0.000260611
C1175852,8.44E-05
C1176020,0.001107789
C1176128,8.53E-05
C1176214,8.46E-05
C1176244,0.001373662
C1176301,0.000740169
C1176306,0.000191278
C1176308,0.000339321
C1176309,0.001368158
C1176316,0.000532968
C1176415,0.000168874
C1176457,0.000173538
C1176475,8.47E-05
C1177210,8.61E-05
C1177780,8.71E-05
C1178969,8.48E-05
C1178984,0.000168833
C1179002,0.001059651
C1179022,8.48E-05
C1179028,0.000257625
C1179106,8.45E-05
C1179120,8.44E-05
C1179122,0.000185484
C1179126,8.57E-05
C1179132,0.000856004
C1179178,0.000422162
C1179185,0.000170454
C1179186,8.46E-05
C1179187,0.002336998
C1179210,0.000338552
C1179211,8.43E-05
C1179412,0.000259758
C1179418,0.000270688
C1179433,8.96E-05
C1179435,0.001048118
C1179464,8.63E-05
C1179467,8.44E-05
C1179614,8.63E-05
C1179615,8.47E-05
C1179623,8.52E-05
C1179691,0.000254349
C1179837,0.000601045
C1179841,0.000689472
C1179845,8.74E-05
C1179869,8.45E-05
C1179904,0.000177128
C1179907,0.000691221
C1179919,8.47E-05
C1179920,0.00025678
C1179928,0.00034783
C1179962,9.16E-05
C1180013,8.65E-05
C1180033,0.000689063
C1180059,0.000175451
C1180069,0.000343814
C1180098,8.43E-05
C1180121,0.000427802
C1180138,0.000283698
C1180188,9.07E-05
C1180238,8.53E-05
C1180282,0.000253936
C1180307,0.000856632
C1180326,8.44E-05
C1180347,0.00329989
C1180392,0.000170692
C1180419,0.000169402
C1180473,9.17E-05
C1180559,0.000179028
C1180685,8.68E-05
C1181031,0.000183346
C1181034,8.53E-05
C1181052,0.000176314
C1181118,8.44E-05
C1181159,8.76E-05
C1181163,8.45E-05
C1182591,0.000169125
C1182592,8.44E-05
C1182605,0.000100902
C1182610,0.000100902
C1182611,0.000253216
C1182707,0.000681055
C1182750,0.000169798
C1182791,0.000456288
C1182794,0.000128374
C1182883,8.45E-05
C1182912,0.000168731
C1183135,0.000169809
C1183408,0.000171818
C1183428,0.001715262
C1183489,0.000514694
C1183529,8.45E-05
C1183734,8.54E-05
C1183744,9.04E-05
C1183745,0.000339321
C1183949,8.47E-05
C1184144,8.95E-05
C1184145,0.000439656
C1184148,0.000422603
C1184207,0.000263713
C1184411,8.50E-05
C1184482,0.0005121
C1184544,8.44E-05
C1184717,8.46E-05
C1184738,0.000339466
C1184742,0.000602245
C1184743,0.004265673
C1184808,0.000360519
C1184810,8.44E-05
C1185648,0.000100902
C1185714,0.000169452
C1185718,0.001278504
C1185727,0.000340558
C1185732,0.000174499
C1185733,0.000423735
C1185737,0.000516646
C1185739,8.54E-05
C1185740,0.009127401
C1185741,0.000254132
C1185742,8.45E-05
C1185747,0.000426222
C1185781,8.48E-05
C1185817,8.43E-05
C1185944,0.000173121
C1186713,8.47E-05
C1186757,9.74E-05
C1186763,0.000430296
C1186983,0.001316315
C1187839,8.44E-05
C1188200,8.44E-05
C1190268,0.000169441
C1190278,8.45E-05
C1190388,8.45E-05
C1193278,8.80E-05
C1194126,8.43E-05
C1197245,8.43E-05
C1197867,9.49E-05
C1197914,8.44E-05
C1199014,8.46E-05
C1201573,8.74E-05
C1202928,0.000128374
C1205893,8.61E-05
C1207219,8.49E-05
C1207898,8.44E-05
C1208505,0.000106917
C1208950,8.50E-05
C1209938,8.52E-05
C1210106,8.52E-05
C1210564,8.48E-05
C1210581,0.000510868
C1210683,0.000169449
C1210697,0.000169164
C1210704,8.46E-05
C1211314,8.44E-05
C1211980,8.48E-05
C1212024,8.44E-05
C1214498,0.000596066
C1214775,9.42E-05
C1216700,0.001033599
C1216704,0.000343719
C1217016,8.44E-05
C1217694,8.44E-05
C1218146,8.93E-05
C1219002,8.69E-05
C1219461,8.45E-05
C1219927,8.44E-05
C1219985,8.45E-05
C1219986,0.00044059
C1222598,8.44E-05
C1222895,8.44E-05
C1225105,0.00079566
C1227755,0.000128374
C1231865,8.43E-05
C1234083,8.44E-05
C1234164,0.001158336
C1234165,8.76E-05
C1235660,0.00026492
C1247033,9.31E-05
C1247115,8.44E-05
C1248419,0.000168874
C1248424,8.59E-05
C1248730,0.000128374
C1253910,0.000171117
C1253936,0.000168733
C1253939,0.000168911
C1253961,0.000268485
C1254021,8.45E-05
C1254144,0.000258889
C1254351,0.003498231
C1254361,0.00017584
C1254373,0.000910101
C1254467,8.92E-05
C1254481,0.000524495
C1254543,8.44E-05
C1254545,0.000253814
C1254595,0.000341518
C1256369,0.000593127
C1256463,0.00025911
C1256659,0.000169349
C1256755,8.86E-05
C1256766,8.49E-05
C1256770,0.005299928
C1256801,0.000653025
C1256818,8.61E-05
C1257646,0.00025344
C1257739,0.000859669
C1257741,0.000169369
C1257743,0.000253272
C1257751,8.68E-05
C1257753,0.000299274
C1257755,0.000170339
C1257756,0.00096224
C1257758,0.000254015
C1257759,0.000599763
C1257763,9.07E-05
C1257789,0.000352761
C1257792,0.002072203
C1257793,8.46E-05
C1257806,0.000423587
C1257811,8.56E-05
C1257825,0.001367438
C1257844,8.61E-05
C1257845,0.000168874
C1257851,0.00016889
C1257857,0.000265895
C1257858,0.001104952
C1257861,0.000182107
C1257867,8.49E-05
C1257879,8.47E-05
C1257880,0.000173398
C1257888,8.91E-05
C1257890,0.011888109
C1257892,0.000170025
C1257893,0.000338301
C1257901,0.000184529
C1257902,0.000772712
C1257903,0.000260007
C1257909,0.002117456
C1257912,0.000188396
C1257915,8.43E-05
C1257928,0.000342647
C1257945,0.000168709
C1257953,9.24E-05
C1257954,0.000601532
C1257966,0.00034723
C1257975,0.004755834
C1257986,0.000340667
C1257987,0.000511435
C1257988,8.45E-05
C1257990,0.000630916
C1257994,0.000170634
C1258005,0.000169114
C1258010,8.60E-05
C1258014,0.00844674
C1258015,0.0013274
C1258017,0.000507959
C1258018,0.000956809
C1258039,0.000787416
C1258045,0.00119969
C1258064,0.000427537
C1258068,0.000340482
C1258083,0.000169624
C1258084,0.000169982
C1258090,8.72E-05
C1258104,0.000168874
C1258132,8.58E-05
C1258160,8.43E-05
C1258192,0.000271188
C1258215,0.001537789
C1258415,0.002079532
C1258666,0.000168874
C1258835,0.001819586
C1258836,0.00016914
C1258847,0.000253237
C1258861,0.000168874
C1259013,0.000170396
C1259316,0.000177397
C1259409,8.45E-05
C1259712,0.000172982
C1259890,0.000253059
C1259929,8.88E-05
C1259992,8.92E-05
C1260068,8.43E-05
C1260229,0.000257026
C1260298,0.000687299
C1260311,0.000173133
C1260336,0.000168874
C1260386,0.000168874
C1260402,8.47E-05
C1260403,0.000168874
C1260413,0.000254449
C1260710,0.000340921
C1260869,9.09E-05
C1260873,0.000260109
C1260875,0.000865852
C1260880,0.00292986
C1260881,8.49E-05
C1260899,9.11E-05
C1260916,9.01E-05
C1260922,0.001013689
C1260937,8.43E-05
C1260943,0.000640038
C1260954,0.001473094
C1260965,8.45E-05
C1260969,0.001367069
C1260970,0.001297052
C1261074,9.02E-05
C1261075,8.48E-05
C1261077,0.000264428
C1261082,0.000599756
C1261139,8.46E-05
C1261141,0.000168874
C1261149,0.000169658
C1261150,8.44E-05
C1261188,0.004054462
C1261209,0.000427064
C1261248,8.44E-05
C1261270,0.000266423
C1261287,0.010367243
C1261317,0.000253422
C1261322,0.025826629
C1261323,9.42E-05
C1261381,0.005375749
C1261430,8.56E-05
C1261465,8.44E-05
C1261468,0.00016897
C1261473,0.001691715
C1261477,0.000212793
C1261478,0.000639194
C1261512,0.000128374
C1261562,0.000182085
C1261563,0.000339037
C1261972,8.44E-05
C1262006,0.000697578
C1262008,0.000290798
C1262018,0.000525881
C1262020,0.003372939
C1262031,9.57E-05
C1262036,0.000235291
C1262068,8.43E-05
C1262091,0.001121942
C1262147,9.19E-05
C1262148,0.000168874
C1262208,0.000349325
C1262209,0.000128374
C1262234,8.45E-05
C1262313,0.001833933
C1262325,0.000513592
C1262468,8.44E-05
C1262471,8.67E-05
C1262477,0.006679745
C1262481,8.44E-05
C1262620,0.000344174
C1262684,0.000342177
C1262869,0.002152778
C1263023,9.19E-05
C1263424,0.000182264
C1263666,0.000254091
C1263722,0.000171963
C1263762,0.000171552
C1263835,0.000549731
C1263846,0.002563537
C1263853,0.000169942
C1263855,9.54E-05
C1263982,0.000168874
C1263988,0.000447816
C1263989,8.45E-05
C1264030,8.96E-05
C1264039,8.66E-05
C1264047,8.96E-05
C1264238,0.000307786
C1264521,8.68E-05
C1264603,0.000259262
C1264605,0.000349378
C1264606,0.007395115
C1264607,8.56E-05
C1264610,0.000438011
C1264633,0.000255676
C1264771,8.51E-05
C1264774,0.000169943
C1264821,8.50E-05
C1264842,9.31E-05
C1265175,0.000511806
C1265234,0.000702742
C1265260,0.000168765
C1265292,0.000254767
C1265294,8.72E-05
C1265335,0.000341277
C1265385,0.000174543
C1265386,0.002969019
C1265388,0.000102314
C1265415,8.49E-05
C1265431,9.26E-05
C1265459,0.000173195
C1265469,0.001668482
C1265477,0.000171484
C1265524,0.000259565
C1265525,8.61E-05
C1265526,8.48E-05
C1265541,9.74E-05
C1265601,0.000254161
C1265602,0.000423175
C1265608,0.000169103
C1265611,0.000342582
C1265659,0.000170499
C1265664,0.000187098
C1265741,0.000182163
C1265766,0.000256087
C1265769,0.000254759
C1265781,8.47E-05
C1265786,8.49E-05
C1265787,0.00017549
C1265799,0.000550596
C1265800,0.000523283
C1265809,8.58E-05
C1265811,8.52E-05
C1265812,0.000340539
C1265815,8.50E-05
C1265823,8.75E-05
C1265824,0.00079331
C1265825,8.47E-05
C1265828,0.000435562
C1265831,0.000170177
C1265835,8.61E-05
C1265848,0.000265209
C1265875,0.001207025
C1265877,8.43E-05
C1265892,8.46E-05
C1265895,8.63E-05
C1265933,0.000212723
C1265934,9.45E-05
C1265958,0.000262079
C1265994,0.000172631
C1265996,0.00025479
C1266002,0.000182105
C1266025,0.000254983
C1266032,9.45E-05
C1266099,0.000339331
C1266119,0.001302042
C1266120,8.44E-05
C1266129,0.00187492
C1266132,0.000168874
C1266148,8.56E-05
C1266211,8.46E-05
C1266566,8.43E-05
C1266817,8.44E-05
C1266824,8.44E-05
C1266836,8.50E-05
C1266852,8.49E-05
C1266872,8.44E-05
C1266881,8.67E-05
C1266913,0.000170507
C1266928,0.00096361
C1267092,0.001361387
C1267110,8.46E-05
C1267112,8.47E-05
C1267116,0.000170898
C1267213,0.000659607
C1267582,0.000175057
C1267793,8.55E-05
C1267822,0.001543828
C1267843,8.44E-05
C1268006,0.000253932
C1268008,0.000173015
C1268107,8.79E-05
C1268120,9.17E-05
C1268151,8.52E-05
C1268161,8.72E-05
C1268167,8.47E-05
C1268198,0.000169053
C1268228,8.64E-05
C1268307,0.000171492
C1268455,0.000171191
C1268456,0.000712768
C1268457,0.000184662
C1268513,0.000102314
C1268551,0.000169719
C1268567,0.001115896
C1268613,8.77E-05
C1268662,8.46E-05
C1268717,0.000171532
C1268722,0.00053759
C1268740,8.45E-05
C1268764,0.000128374
C1268766,0.000168874
C1268810,0.000181059
C1268819,8.47E-05
C1268855,8.55E-05
C1268859,0.00017346
C1268865,8.52E-05
C1268905,8.44E-05
C1268914,8.44E-05
C1268919,0.000346777
C1268935,8.44E-05
C1268936,8.68E-05
C1268998,8.57E-05
C1269316,8.45E-05
C1269335,8.44E-05
C1269537,0.000595377
C1269556,8.68E-05
C1269647,0.00060072
C1269683,0.000565931
C1269689,0.000341631
C1269760,0.000100902
C1269784,0.000168874
C1269793,8.44E-05
C1269815,0.001289415
C1269831,0.00104733
C1269955,0.001273736
C1270042,0.000106917
C1270169,0.000470228
C1270688,0.000258908
C1270802,8.45E-05
C1270947,0.000340664
C1270948,0.000441466
C1270972,0.001978633
C1271068,0.000128374
C1271084,0.000168874
C1271085,0.000341847
C1271086,0.000193044
C1271150,0.000174772
C1271247,8.44E-05
C1271437,8.44E-05
C1271447,8.44E-05
C1271481,0.000428322
C1271537,0.000175731
C1271592,8.52E-05
C1271614,0.000423695
C1271630,8.46E-05
C1271650,0.000343976
C1271681,8.45E-05
C1271701,9.12E-05
C1272092,0.000178485
C1272097,0.000470832
C1272250,8.56E-05
C1272277,0.000172824
C1272318,9.01E-05
C1272340,8.48E-05
C1272345,8.77E-05
C1272516,0.000168874
C1272568,0.000170366
C1272575,0.002922952
C1272578,0.000716558
C1272585,0.000128374
C1272586,8.54E-05
C1272624,0.000253709
C1272641,0.001306463
C1272654,0.000522663
C1272706,0.0004326
C1272738,8.51E-05
C1272741,0.000168821
C1272835,0.001439113
C1272853,8.60E-05
C1272883,0.003215359
C1273070,8.49E-05
C1273342,0.000174293
C1273390,0.000302742
C1273412,0.002574604
C1273421,0.000693826
