Node,BC
C3161208,3.15E-08
C3161277,0
C3161311,0
C3161394,0
C3161429,1.06E-05
C3161437,5.99E-07
C3161473,3.53E-09
C3161844,0
C3162255,7.51E-07
C3163670,1.09E-07
C3163695,0.000126558
C3163724,1.17E-05
C3163775,0
C3163798,0
C3163918,6.17E-07
C3163956,9.09E-07
C3164185,6.00E-06
C3164430,5.34E-05
C3164440,1.37E-07
C3164441,1.84E-08
C3164530,0
C3164607,0.00014673
C3164735,2.92E-05
C3164780,1.57E-08
C3165062,7.27E-05
C3165313,1.39E-07
C3165354,0
C3165381,0
C3166216,1.18E-06
C3166253,0
C3166387,0
C3166395,0
C3166861,1.04E-07
C3167220,0
C3172555,1.81E-05
C3173575,4.13E-06
C3174773,2.37E-08
C3176537,0
C3176875,0
C3176918,1.11E-08
C3177142,0
C3177188,3.89E-05
C3177235,0
C3178367,9.62E-08
C3178463,3.17E-07
C3178653,0
C3178655,0
C3178745,0
C3178751,0
C3178755,1.12E-07
C3178757,4.88E-05
C3178761,0
C3178766,1.50E-06
C3178774,7.67E-07
C3178775,4.91E-05
C3178782,5.29E-07
C3178783,4.87E-05
C3178789,0
C3178791,3.76E-06
C3178793,0
C3178796,1.11E-08
C3178797,4.90E-05
C3178801,0
C3178802,4.88E-05
C3178805,0
C3178810,0.001119819
C3178811,0
C3178812,2.64E-06
C3178814,4.94E-05
C3178820,5.30E-05
C3178834,3.29E-07
C3178840,0.000100536
C3178844,2.58E-05
C3178845,0
C3178846,3.62E-07
C3178849,1.30E-05
C3178850,8.18E-05
C3178852,7.73E-07
C3178854,7.21E-05
C3178855,3.37E-08
C3178856,1.17E-06
C3178867,3.33E-06
C3178870,0.000244481
C3178892,1.83E-06
C3178893,0
C3178894,6.24E-08
C3178902,0
C3178911,0
C3178914,1.07E-07
C3178920,0
C3178921,0.000119887
C3178944,5.54E-05
C3178957,0
C3178960,5.00E-05
C3178974,0
C3178977,0
C3178986,3.18E-09
C3178987,0
C3178988,1.56E-06
C3178994,0
C3178995,0
C3178997,8.20E-07
C3179004,0
C3179010,2.34E-06
C3179022,4.35E-07
C3179030,0
C3179032,0.000115963
C3179033,1.62E-07
C3179052,2.96E-07
C3179054,0
C3179062,1.13E-05
C3179073,0
C3179074,0
C3179075,0
C3179079,0
C3179110,7.13E-08
C3179121,0.000167791
C3179130,8.51E-05
C3179131,5.76E-09
C3179133,4.88E-05
C3179135,9.44E-08
C3179159,1.06E-06
C3179180,0
C3179184,0
C3179228,0
C3179230,0
C3179232,0
C3179233,1.32E-07
C3179234,3.19E-07
C3179261,0
C3179262,1.09E-06
C3179263,0
C3179301,0
C3179302,0
C3179307,0
C3179308,0
C3179309,0
C3179328,8.70E-08
C3179346,1.12E-06
C3179385,2.03E-07
C3179404,0
C3179452,3.00E-06
C3179470,0
C3179495,2.24E-08
C3179501,5.45E-05
C3179547,2.33E-06
C3179929,0
C3180043,0
C3181308,0
C3181480,3.34E-08
C3181682,7.04E-06
C3189516,0
C3190964,0
C3192263,6.39E-09
C3203085,0
C3203358,4.14E-06
C3203359,0.000712525
C3203360,1.32E-06
C3203533,6.05E-06
C3203547,4.81E-06
C3203653,4.59E-08
C3203657,2.07E-06
C3203672,0
C3204251,0
C3204335,1.90E-06
C3204590,1.73E-08
C3205666,0
C3241921,2.57E-06
C3241936,2.82E-07
C3241937,7.65E-05
C3241939,0
C3241958,5.72E-06
C3241959,7.85E-08
C3241972,1.81E-06
C3241973,1.45E-05
C3241999,1.07E-05
C3242005,2.01E-09
C3242187,0
C3242228,5.43E-06
C3242274,7.01E-06
C3242284,4.23E-06
C3242336,0
C3242634,0
C3242655,5.99E-08
C3242657,2.59E-07
C3242675,0
C3242677,0
C3242766,7.26E-08
C3242767,3.88E-07
C3242769,0
C3242770,8.42E-06
C3242771,0
C3244092,1.31E-05
C3244219,0
C3244223,8.40E-08
C3245464,0
C3245470,0
C3247294,0
C3249874,0
C3250443,0
C3251812,1.31E-06
C3252090,1.57E-05
C3252337,1.11E-07
C3252413,0
C3252639,0
C3252891,1.23E-09
C3253051,5.14E-06
C3253985,2.76E-06
C3254086,0
C3254093,0
C3254109,0
C3254457,0
C3254637,2.41E-08
C3255108,2.02E-08
C3255672,3.27E-08
C3255697,0
C3255751,1.65E-07
C3255836,0
C3256111,0
C3256127,1.66E-06
C3256220,0
C3256468,8.35E-09
C3256645,4.88E-05
C3256797,0
C3257534,1.43E-07
C3257555,4.92E-08
C3257803,0
C3257923,1.93E-05
C3258050,3.61E-06
C3258059,0
C3258122,1.84E-06
C3258145,2.46E-07
C3258158,0
C3258293,0
C3258406,0
C3258550,0
C3258821,0
C3258987,1.19E-08
C3259777,4.08E-08
C3263637,0
C3263656,1.20E-07
C3263685,0
C3263723,6.56E-05
C3265468,1.24E-05
C3266038,0
C3266050,0
C3266076,0
C3266178,1.88E-06
C3266190,3.51E-05
C3266261,1.42E-07
C3266262,9.66E-07
C3266592,0
C3266593,0
C3266628,4.05E-08
C3266697,0
C3266841,4.87E-05
C3266877,0
C3266910,7.79E-09
C3266992,0
C3267047,3.49E-06
C3267073,3.06E-07
C3267085,0
C3267174,8.81E-06
C3268357,2.49E-08
C3268864,0
C3269125,0
C3269135,7.71E-08
C3269136,0
C3269138,0
C3269143,0
C3269144,4.90E-05
C3269210,1.66E-07
C3269239,0
C3269241,2.59E-08
C3270335,0
C3271504,1.48E-06
C3271505,0
C3271681,0
C3271738,8.57E-09
C3271891,9.76E-05
C3271951,7.88E-05
C3271982,0
C3272080,1.98E-06
C3272108,9.08E-07
C3272109,4.87E-05
C3272248,0
C3272262,0
C3272275,9.58E-07
C3272281,0.000312684
C3272283,0.001194055
C3272287,0
C3272294,0
C3272304,4.87E-05
C3272310,5.60E-05
C3272317,2.68E-06
C3272344,4.32E-06
C3272425,0
C3272452,1.68E-05
C3272453,2.14E-06
C3272498,0
C3272511,0
C3272629,8.93E-07
C3272757,2.64E-06
C3272758,1.78E-07
C3272759,0
C3272886,7.23E-07
C3272900,4.27E-09
C3272903,8.17E-07
C3272922,0
C3272953,0
C3273019,0
C3273117,0
C3273243,3.58E-08
C3273245,5.66E-05
C3273246,0
C3273291,5.08E-05
C3273357,0
C3273371,2.04E-07
C3273401,0
C3273451,2.62E-07
C3273474,1.24E-05
C3273485,2.51E-07
C3273509,0
C3273604,0
C3273659,0
C3273671,0
C3273678,0
C3273711,6.41E-07
C3273807,6.47E-05
C3273837,7.61E-07
C3273858,0
C3273911,0
C3273929,0
C3273930,0
C3273990,0
C3274035,3.09E-06
C3274301,0
C3274427,0
C3274435,0
C3274454,0
C3274515,7.85E-07
C3274540,0
C3274768,3.58E-06
C3274775,2.40E-07
C3274776,0
C3274777,6.85E-06
C3274791,0.000191038
C3274902,0
C3274946,9.03E-06
C3275067,3.22E-06
C3275069,3.35E-07
C3275071,3.49E-07
C3275076,0
C3275093,9.33E-07
C3275098,0
C3275267,0
C3275461,0
C3275496,0
C3275580,8.74E-08
C3275669,4.90E-05
C3275700,3.13E-08
C3275840,0
C3275909,4.75E-08
C3275926,0
C3276087,5.56E-06
C3276197,6.41E-08
C3276433,0
C3276436,0
C3276616,3.58E-06
C3276706,1.48E-06
C3276943,1.44E-08
C3277115,0
C3277164,1.81E-08
C3277226,0
C3277428,0.000121445
C3277591,0
C3277906,6.20E-06
C3277934,1.31E-07
C3278074,0
C3278126,0
C3278132,0
C3278191,2.09E-06
C3278194,0
C3278484,5.15E-07
C3278535,0
C3278573,0
C3278574,0
C3278799,0
C3278923,9.58E-07
C3279079,0
C3279277,0
C3279537,6.12E-06
C3280030,1.69E-05
C3280103,0
C3280118,0.000131567
C3280202,0
C3280470,0.000107401
C3280504,1.76E-07
C3280505,0
C3280586,1.45E-05
C3282340,0
C3282376,4.20E-06
C3309850,0
C3310928,1.55E-05
C3331440,0
C3339825,0
C3348332,0
C3383522,4.87E-05
C3383543,0
C3390194,0
C3393980,0
C3405937,4.87E-05
C3406368,2.33E-08
C3408980,9.94E-07
C3426144,7.93E-08
C3426770,0
C3440338,5.68E-06
C3441987,4.99E-05
C3445643,2.42E-07
C3447272,1.95E-07
C3448728,1.41E-07
C3463808,0
C3463810,3.19E-08
C3463824,3.44E-05
C3464669,0
C3465258,7.11E-07
C3467776,0
C3467858,0
C3468338,0
C3469597,2.51E-05
C3469601,0
C3469648,4.01E-08
C3469755,3.02E-07
C3469837,0
C3469997,3.24E-08
C3470059,0
C3470196,7.67E-06
C3470282,0
C3470403,6.45E-07
C3470496,7.49E-05
C3470627,0
C3470727,0
C3470768,5.06E-07
C3470958,0
C3471335,4.87E-05
C3471421,0
C3472181,1.15E-07
C3472245,9.79E-05
C3472249,0
C3472272,5.77E-06
C3472341,7.33E-06
C3472375,4.92E-06
C3472470,0
C3472518,1.03E-08
C3472566,1.04E-07
C3472600,4.55E-07
C3472677,0
C3472679,0
C3472700,0
C3472705,0
C3473073,0
C3474131,0
C3475493,0
C3476284,0
C3476428,0
C3476451,1.79E-07
C3476546,5.35E-05
C3476649,1.66E-06
C3482155,0
C3482667,4.86E-09
C3483167,0
C3483978,5.41E-05
C3483981,4.93E-05
C3484148,0
C3484182,0
C3484390,3.61E-06
C3484530,0
C3485411,0
C3485979,0
C3486131,1.62E-05
C3486709,5.12E-05
C3486801,4.88E-05
C3486830,0
C3486843,0
C3486845,0
C3488226,1.35E-07
C3488985,0
C3489015,0
C3489393,8.45E-05
C3489483,5.88E-08
C3489532,2.50E-05
C3489556,0
C3489576,1.30E-08
C3489666,6.35E-08
C3489667,0
C3489678,0
C3489705,0
C3489748,3.64E-07
C3489764,1.50E-07
C3489773,0
C3489882,0
C3490348,6.80E-06
C3490407,6.77E-09
C3490795,0
C3490992,0
C3491331,1.54E-06
C3491954,0
C3491974,2.53E-07
C3491976,2.34E-08
C3492687,3.71E-07
C3492700,0
C3493199,0
C3493461,8.13E-09
C3493918,0
C3493934,4.87E-05
C3494038,1.36E-08
C3494163,2.45E-08
C3494167,0
C3494174,6.60E-05
C3494177,0
C3494189,0
C3494192,9.74E-05
C3494208,0
C3494217,0
C3494226,3.08E-07
C3494227,0
C3494231,4.53E-08
C3494234,4.98E-05
C3494245,1.93E-06
C3494246,1.23E-06
C3494251,0
C3494253,4.87E-05
C3494255,0
C3494262,1.35E-06
C3494264,5.75E-05
C3494269,0
C3494272,5.21E-05
C3494273,0
C3494280,0
C3494283,0
C3494288,7.49E-07
C3494293,0
C3494314,0
C3494318,1.57E-06
C3494320,0
C3494344,0
C3494349,0
C3494350,0
C3494358,2.51E-07
C3494360,0
C3494361,0
C3494363,1.75E-06
C3494364,0
C3494402,1.40E-06
C3494405,5.67E-07
C3494414,4.87E-05
C3494415,1.72E-06
C3494430,0
C3494437,0
C3494438,0
C3494454,3.52E-08
C3494455,3.43E-08
C3494456,5.14E-05
C3494459,1.95E-06
C3494470,0
C3494474,2.94E-05
C3494476,0
C3494508,2.28E-05
C3494609,0
C3494623,0
C3494625,0
C3494652,1.24E-06
C3494659,0
C3494660,1.12E-07
C3494745,0
C3494751,0
C3494785,0
C3494786,4.84E-06
C3494793,3.95E-07
C3494870,9.37E-06
C3494941,0
C3495031,0
C3495095,0
C3495145,0
C3495389,0
C3495417,1.40E-06
C3495434,3.96E-08
C3495441,0
C3495449,0.000176453
C3495466,0
C3495559,5.98E-06
C3495673,0
C3495676,1.07E-06
C3495801,0
C3495808,0
C3495814,0
C3495874,0
C3495979,0
C3496173,0
C3496194,1.97E-08
C3496509,4.87E-05
C3496545,0
C3496793,5.19E-06
C3497397,0
C3497399,2.01E-07
C3497625,0
C3497638,0
C3498054,0
C3498205,0
C3498307,0
C3498657,1.07E-06
C3498920,0
C3499125,3.61E-06
C3500480,0
C3500483,0
C3500976,0
C3501358,5.97E-05
C3502471,1.66E-08
C3503116,0.000146125
C3503750,8.52E-07
C3504495,7.63E-06
C3505518,0
C3505823,8.40E-07
C3508152,1.09E-07
C3509486,0
C3509523,1.17E-05
C3509792,0
C3524886,0
C3526105,0
C3526476,7.67E-07
C3526553,0
C3526597,0
C3526598,1.22E-05
C3527152,1.39E-06
C3529302,0
C3529352,1.12E-05
C3529563,0
C3529617,0
C3530029,3.58E-07
C3530278,2.80E-06
C3531755,0
C3531768,0
C3531769,0
C3532020,7.45E-06
C3532188,0
C3532222,8.70E-07
C3532622,0
C3532624,0
C3532752,0
C3532827,0
C3532921,0
C3533107,1.62E-06
C3533163,2.39E-06
C3533236,3.36E-05
C3534339,3.49E-07
C3534575,3.28E-05
C3534585,2.29E-06
C3534589,0
C3535898,0
C3536593,1.15E-06
C3536594,4.92E-05
C3536614,0
C3536663,0
C3536715,0
C3536717,0
C3536730,0
C3536794,1.11E-06
C3536795,4.51E-06
C3536809,6.37E-08
C3536818,1.10E-06
C3536826,0
C3536832,0.001404495
C3536856,2.78E-05
C3536864,0
C3536867,0
C3536909,2.79E-06
C3536922,0
C3536923,0
C3537035,1.31E-06
C3537037,0
C3537072,1.57E-07
C3537076,0
C3537096,1.01E-06
C3537103,1.35E-08
C3537124,4.25E-08
C3537128,0
C3537131,0
C3537152,0
C3537161,0
C3537172,0
C3537184,4.17E-06
C3537192,3.82E-05
C3537202,1.06E-06
C3537218,7.50E-07
C3537219,4.96E-05
C3537226,0
C3537242,0
C3537335,0
C3537442,0
C3537453,0
C3538559,0
C3538683,0
C3538699,1.72E-07
C3538702,0
C3538704,2.41E-08
C3538714,5.34E-08
C3538717,4.92E-05
C3538735,1.43E-08
C3538738,0
C3538741,1.41E-08
C3538756,9.75E-05
C3538782,0
C3538806,1.80E-08
C3538813,1.35E-06
C3538818,6.95E-08
C3538821,0
C3538862,1.41E-06
C3538867,0
C3538889,2.68E-05
C3538902,0
C3538984,0
C3539003,2.62E-05
C3539068,1.85E-08
C3539125,0.001364614
C3539193,0
C3539401,5.19E-07
C3539520,0
C3539565,2.19E-07
C3539572,0
C3539616,0
C3539628,0
C3539688,2.36E-07
C3539704,4.92E-05
C3539736,0
C3539751,0
C3539765,0
C3539807,1.83E-07
C3539868,0
C3539871,1.15E-07
C3539878,8.34E-05
C3539909,0
C3539919,1.22E-05
C3539922,0.000157305
C3539957,0.000385051
C3540037,0
C3540050,0
C3540252,5.16E-05
C3540287,0
C3540293,0
C3540512,1.69E-05
C3540513,7.20E-09
C3540546,4.12E-08
C3540564,3.30E-09
C3540571,2.73E-08
C3540580,8.23E-07
C3540595,0.000848161
C3540600,7.01E-07
C3540622,0
C3540639,0
C3540678,0.00016215
C3540777,0
C3540797,5.82E-08
C3540840,0.000277875
C3541252,1.23E-09
C3541329,0.000110278
C3541334,0
C3541352,0
C3541376,0
C3541396,0
C3541654,1.64E-07
C3541674,8.10E-08
C3541708,2.08E-06
C3541854,2.36E-08
C3541878,0
C3541956,0
C3541969,3.06E-06
C3541979,5.68E-09
C3541980,0
C3541988,0
C3541994,9.94E-05
C3542017,7.18E-06
C3542421,4.62E-06
C3542461,0
C3542845,0
C3543440,1.14E-08
C3543842,0.000178322
C3543913,1.09E-07
C3544087,5.97E-07
C3544094,2.08E-07
C3544167,0
C3544214,0
C3544265,6.62E-06
C3544266,5.49E-07
C3544293,0
C3544373,0
C3544383,0
C3544385,7.13E-06
C3544405,0
C3546223,0
C3546235,4.31E-06
C3546254,0
C3546270,2.43E-09
C3546309,0.000146127
C3546325,3.36E-08
C3546359,7.81E-06
C3546446,1.65E-06
C3546468,2.95E-07
C3548406,2.31E-07
C3548411,0
C3548419,0
C3548420,0
C3548438,4.99E-07
C3548456,0
C3548493,0
C3548623,0
C3548785,0
C3548830,1.31E-07
C3548901,0
C3549076,8.20E-08
C3549077,1.45E-07
C3549162,0
C3549171,2.20E-08
C3549194,9.86E-05
C3549196,0
C3549360,7.26E-07
C3549362,0
C3549392,4.87E-05
C3549566,0
C3549703,1.58E-08
C3549779,0
C3550150,1.64E-08
C3550269,3.89E-08
C3550450,0
C3551724,0
C3552093,0
C3552513,0
C3553121,0
C3553819,0
C3553995,0
C3554023,0
C3554369,0
C3554415,0
C3554550,4.15E-06
C3554639,0
C3554772,0
C3555460,0
C3555461,0
C3557480,0
C3560101,9.66E-08
C3571966,0
C3581205,0
C3587522,0
C3601685,2.76E-07
C3609997,1.15E-08
C3611143,1.25E-06
C3616989,0
C3620540,0
C3621551,0
C3626212,0
C3627504,0
C3627509,0
C3630366,0
C3631921,2.50E-07
C3639957,0
C3639994,3.61E-06
C3640033,0
C3640035,4.92E-07
C3640049,0
C3640053,0
C3640076,7.48E-06
C3640077,7.43E-06
C3640082,0
C3640123,5.48E-06
C3640144,0
C3640195,0
C3640699,0
C3640705,0
C3640714,0
C3640764,1.40E-06
C3640840,0
C3640841,1.10E-06
C3640852,0
C3640861,0
C3640966,0
C3641002,1.05E-08
C3641247,7.70E-07
C3641248,0
C3641250,0
C3641255,4.01E-07
C3641325,0
C3641326,0.000175163
C3641721,1.36E-06
C3641722,9.05E-05
C3641723,0
C3641730,0
C3641766,0
C3641819,0
C3641827,9.62E-08
C3641828,1.33E-08
C3641847,0
C3642155,0
C3642273,4.87E-05
C3642279,7.06E-05
C3642304,0
C3642349,0
C3642356,2.05E-07
C3642462,4.01E-08
C3642467,1.33E-05
C3642481,1.95E-08
C3642488,0
C3643461,0
C3643615,3.22E-07
C3647115,0
C3648852,6.17E-06
C3649179,0
C3649547,8.58E-06
C3649636,0
C3649803,0
C3650625,0
C3650742,2.40E-06
C3650752,0
C3650840,4.48E-06
C3651270,3.54E-08
C3652702,7.54E-06
C3652923,1.46E-07
C3652943,9.92E-10
C3653288,2.20E-07
C3653316,4.35E-06
C3653320,1.71E-06
C3653352,0
C3653380,0
C3653388,0
C3653472,0
C3653501,1.74E-05
C3653518,5.68E-06
C3654024,0
C3654025,9.80E-09
C3655918,0
C3655934,0
C3656218,3.73E-06
C3656593,4.92E-05
C3656596,2.05E-06
C3656770,1.56E-08
C3657270,7.97E-05
C3657282,5.73E-09
C3657348,0
C3657787,0
C3657815,0
C3657935,0
C3658200,1.77E-06
C3658207,0
C3658208,0.000210292
C3658209,0
C3658216,8.74E-07
C3658217,2.64E-08
C3658219,1.49E-05
C3658220,6.05E-07
C3658226,0
C3658234,7.17E-09
C3658240,0
C3658243,8.96E-05
C3658245,2.18E-08
C3658247,1.88E-06
C3658255,4.87E-05
C3658276,0
C3658282,2.50E-07
C3658289,5.43E-06
C3658291,2.72E-07
C3658298,0
C3658305,4.87E-05
C3658308,1.19E-06
C3658312,0
C3658315,1.92E-07
C3658321,3.91E-05
C3658344,1.13E-07
C3658346,1.95E-07
C3658355,3.67E-08
C3658356,0
C3658366,0
C3658706,0.000130901
C3658998,8.78E-09
C3659021,0
C3659166,1.74E-08
C3659270,0
C3659838,2.04E-08
C3659907,1.65E-07
C3660996,6.61E-05
C3661133,4.44E-08
C3661282,1.13E-07
C3661443,1.49E-06
C3661444,0
C3661466,9.65E-07
C3661498,4.58E-08
C3661505,4.98E-05
C3661506,1.18E-08
C3661815,0
C3661820,1.32E-06
C3661895,0
C3661916,4.22E-06
C3661918,0
C3661921,5.47E-06
C3661922,9.10E-08
C3661937,0
C3661947,0
C3662000,0
C3662030,2.04E-06
C3662314,0
C3662357,9.24E-07
C3662483,1.03E-06
C3662487,0
C3662861,8.08E-07
C3663648,8.75E-06
C3665045,0
C3665047,0
C3665347,0.000109977
C3665359,9.83E-05
C3665365,9.81E-09
C3665370,2.99E-06
C3665378,5.20E-07
C3665383,4.51E-07
C3665419,3.42E-07
C3665420,0
C3665429,4.97E-05
C3665437,0
C3665472,2.12E-06
C3665478,0
C3665608,0
C3665674,7.52E-05
C3665730,0
C3665731,1.47E-05
C3665926,0
C3668831,8.74E-07
C3668871,5.29E-05
C3668932,1.55E-06
C3668991,0
C3669012,0
C3669139,0
C3669207,0
C3669212,1.93E-07
C3669246,9.65E-08
C3669416,9.38E-08
C3669420,5.07E-05
C3669423,0
C3669435,5.40E-06
C3669463,5.12E-05
C3669467,5.82E-08
C3669468,0.000132908
C3669471,9.76E-05
C3669478,2.07E-05
C3669522,6.64E-08
C3669574,0
C3669583,0
C3669622,7.93E-09
C3669677,8.90E-05
C3669679,7.00E-05
C3669692,5.92E-05
C3669712,4.02E-07
C3669716,0
C3669723,0.000148571
C3669731,0.000137165
C3670046,0
C3670177,0
C3670222,4.87E-05
C3670223,0
C3670482,0
C3670485,3.45E-08
C3670487,2.66E-07
C3670500,0
C3670505,4.34E-09
C3670520,0
C3670610,9.74E-05
C3670652,0
C3670750,0
C3670803,0
C3670817,1.37E-07
C3670828,0
C3670830,0
C3670831,0
C3670832,0
C3670864,0
C3670880,0
C3670928,8.73E-08
C3671040,5.37E-09
C3671051,0
C3671631,4.27E-08
C3671772,0
C3671869,0
C3671888,0
C3671929,0
C3671955,0
C3671958,1.50E-06
C3671968,4.90E-05
C3672014,0.000230065
C3672028,1.27E-09
C3672029,0
C3672104,0
C3672105,0
C3672276,0
C3672279,3.62E-07
C3672482,0
C3686472,3.36E-06
C3686502,1.27E-06
C3686534,2.25E-07
C3686577,4.94E-05
C3686612,0
C3686616,1.96E-08
C3686619,0
C3686620,7.75E-07
C3686650,1.50E-06
C3686664,0
C3686693,0
C3686739,0
C3686763,1.01E-06
C3686793,0
C3686815,2.21E-06
C3686867,0
C3686869,4.15E-06
C3686874,2.85E-08
C3686912,1.40E-08
C3686915,0
C3686921,0
C3686944,2.24E-07
C3686947,2.85E-06
C3687161,0
C3687173,1.52E-07
C3687182,4.87E-05
C3687214,5.94E-08
C3687226,0
C3687252,5.01E-06
C3687254,1.22E-06
C3687274,0
C3687301,2.10E-06
C3687361,6.75E-07
C3687378,0
C3687385,0
C3687452,0.000146036
C3687489,5.04E-05
C3687500,0
C3687524,0.000259586
C3687526,0
C3687529,3.26E-09
C3687530,0
C3687546,4.49E-08
C3687582,1.08E-07
C3687630,6.21E-06
C3687640,0
C3687645,4.87E-05
C3687653,1.85E-06
C3687656,0
C3687661,1.68E-07
C3687668,0
C3687742,6.13E-05
C3687794,0
C3687801,5.04E-07
C3689038,0
C3692257,2.50E-08
C3692542,0
C3693201,4.87E-05
C3693288,0
C3693346,1.24E-06
C3693388,1.66E-06
C3693626,0
C3694279,0.000644781
C3695086,6.02E-08
C3695318,0
C3696954,0
C3696958,0
C3696962,0
C3697183,2.84E-07
C3697228,0
C3697249,0
C3697382,1.24E-06
C3697412,1.29E-08
C3697422,0
C3697458,0
C3697469,9.56E-07
C3697502,0
C3697539,0
C3697716,0
C3697744,0
C3697772,0
C3697872,6.07E-07
C3697931,0
C3698057,0
C3698065,2.73E-06
C3698200,0
C3698297,1.16E-07
C3698322,0
C3698350,0
C3698360,0.001003499
C3698381,0
C3698497,1.31E-08
C3699787,0
C3699933,1.11E-06
C3700023,5.07E-05
C3700399,1.15E-08
C3708364,0
C3710623,0
C3710730,7.91E-08
C3710914,5.04E-05
C3710967,0
C3711080,4.28E-06
C3711103,0
C3711368,0
C3711371,5.95E-09
C3711374,0
C3711520,4.88E-05
C3711557,0
C3711667,0
C3711684,0.000158131
C3712106,0
C3712232,2.39E-07
C3713057,0
C3713076,0
C3714362,0
C3714363,2.89E-09
C3714365,0
C3714437,0
C3714496,0
C3714497,0
C3714509,5.94E-05
C3714514,0.010174419
C3714516,3.97E-07
C3714534,0
C3714536,0
C3714540,0
C3714552,0.00027607
C3714556,0.000106208
C3714568,6.57E-08
C3714581,7.26E-09
C3714584,0.00028519
C3714594,0
C3714602,2.40E-07
C3714605,3.10E-08
C3714607,3.82E-07
C3714630,4.96E-05
C3714634,0.000447403
C3714636,0
C3714644,0
C3714652,0
C3714659,0
C3714660,8.89E-08
C3714686,0
C3714691,5.42E-08
C3714692,0
C3714726,1.30E-06
C3714731,3.53E-06
C3714738,0.000551557
C3714756,0.000145261
C3714757,0
C3714763,3.03E-07
C3714764,0
C3714787,0.000202455
C3714798,0
C3714800,0.000125486
C3715044,0.000335114
C3715074,0
C3715113,4.97E-05
C3715422,0
C3722237,0
C3730363,0
C3741593,0
C3743444,0
C3747032,0
C3750081,0
C3776228,8.37E-07
C3785511,8.94E-07
C3794208,1.85E-08
C3797945,0
C3800749,0
C3801585,0
C3801810,0
C3802052,0
C3803225,0
C3804909,0
C3805052,1.84E-07
C3805083,0
C3805089,9.29E-08
C3805156,0
C3805220,2.36E-07
C3805278,0
C3805574,7.73E-07
C3805917,0
C3805959,2.38E-08
C3806142,0
C3806166,0.00040061
C3806226,0
C3806272,9.56E-07
C3806280,1.00E-08
C3806434,0
C3806482,1.64E-05
C3807248,1.54E-05
C3807697,5.99E-08
C3807716,0
C3808077,0
C3808533,0
C3808947,0
C3809175,0
C3809182,0
C3809233,0
C3809247,0
C3809514,6.60E-08
C3809586,5.60E-08
C3809769,0
C3809991,2.67E-07
C3809993,0
C3810054,3.72E-07
C3810126,4.87E-05
C3810159,1.72E-06
C3810252,0
C3810541,0
C3810555,0
C3810578,4.72E-07
C3810599,3.43E-07
C3810819,1.02E-07
C3810844,0
C3810847,0
C3811063,4.45E-06
C3811108,0
C3811131,4.81E-05
C3811165,0
C3811524,0
C3811616,1.13E-08
C3811629,5.31E-05
C3811681,0
C3811709,1.70E-07
C3811719,0
C3811720,2.19E-06
C3811745,0
C3811765,7.03E-07
C3811844,3.84E-06
C3811911,0
C3811922,0.000101151
C3812195,3.91E-06
C3812213,0
C3812373,6.36E-07
C3812390,2.21E-07
C3812393,2.11E-07
C3812695,5.13E-05
C3812761,0
C3812869,0
C3812871,0
C3812881,0.000554611
C3813153,0
C3813209,8.76E-06
C3813211,4.44E-08
C3813553,0
C3813556,0
C3813609,3.76E-06
C3813733,1.36E-07
C3814419,4.04E-07
C3814443,3.66E-09
C3814448,5.91E-05
C3814450,0
C3814825,0
C3815102,1.44E-08
C3815103,5.32E-06
C3815173,0
C3815322,1.76E-07
C3815883,0
C3816168,7.73E-07
C3816183,0
C3816218,0
C3816283,1.36E-07
C3816499,0.000315375
C3816745,9.50E-07
C3816827,2.31E-07
C3817553,0
C3818725,7.00E-06
C3819026,1.06E-08
C3819028,0
C3820558,0
C3820730,2.56E-08
C3820740,1.57E-06
C3820746,2.76E-09
C3820747,0
C3820815,0
C3820816,2.67E-06
C3820826,0
C3820832,0
C3820855,0
C3820857,0
C3820971,0
C3821014,4.82E-08
C3821191,0
C3821310,4.91E-05
C3821327,8.84E-09
C3821784,0
C3822293,0
C3824143,6.35E-05
C3824340,0
C3824424,0
C3824526,4.87E-05
C3824609,2.66E-07
C3824704,0
C3824716,0
C3824747,0
C3824797,5.91E-08
C3824817,4.56E-08
C3824827,2.64E-08
C3824874,3.31E-05
C3824904,0
C3824960,0
C3824990,1.27E-07
C3825040,0
C3825064,0
C3825067,0
C3825076,1.30E-05
C3825153,0
C3825158,1.19E-07
C3825266,2.96E-05
C3825277,4.26E-07
C3825288,6.51E-05
C3825298,4.87E-05
C3825308,8.14E-09
C3825316,0
C3825331,0
C3825351,4.21E-07
C3825392,3.48E-05
C3825458,0
C3825502,0
C3825510,0
C3825589,4.87E-05
C3825598,1.77E-06
C3825618,0
C3825674,0
C3825727,9.07E-09
C3825792,3.08E-05
C3825858,2.43E-08
C3825864,0
C3825865,3.05E-07
C3825962,8.41E-07
C3825963,1.49E-06
C3825968,0
C3825969,0
C3826004,0
C3826013,0
C3826020,2.11E-06
C3826021,0
C3826023,5.93E-06
C3826069,0
C3826111,0
C3826166,0
C3826173,5.39E-06
C3826215,0
C3826271,0
C3826297,0
C3826310,0
C3826373,0
C3826426,0.000814403
C3826454,2.38E-06
C3826560,0
C3826567,3.12E-06
C3826603,1.78E-07
C3826606,0
C3826648,2.62E-09
C3826654,0
C3826699,0
C3826770,0.000618357
C3826786,0
C3826857,2.42E-06
C3826980,2.83E-08
C3826992,0
C3826993,0
C3827002,0.000115869
